address,LATITUDE,LONGITUDE
739 WOODLANDS CIRCLE,1.444228709,103.7970254
622 SENJA RD,1.385932525,103.761421
511A YISHUN ST 51,1.415662301,103.8414486
250 KIM KEAT LINK,1.331994266,103.8566507
637A YISHUN ST 61,1.420460297,103.8392862
746 YISHUN ST 72,1.428920039,103.8334762
178 BISHAN ST 13,1.348127431,103.8523303
650 PASIR RIS DR 10,1.378727637,103.9380753
52 TEBAN GDNS RD,1.321009823,103.7374828
59B GEYLANG BAHRU,1.322126054,103.8679955
337D TAH CHING RD,1.337332246,103.721601
475B UPP SERANGOON CRES,1.375774046,103.8999657
27B JLN MEMBINA,1.282908655,103.824868
824 JURONG WEST ST 81,1.346400047,103.6941394
823 JURONG WEST ST 81,1.346705198,103.694271
39 CAMBRIDGE RD,1.316338073,103.8484685
622C PUNGGOL CTRL,1.400662015,103.9109144
130 EDGEDALE PLAINS,1.393172994,103.9100553
896 TAMPINES ST 81,1.348303274,103.9324517
48 LOR 5 TOA PAYOH,1.337083957,103.853541
250 TAMPINES ST 21,1.352318623,103.948458
765 JURONG WEST ST 74,1.350082252,103.6983946
420 PASIR RIS DR 6,1.371427438,103.9544791
572 CHOA CHU KANG ST 52,1.393717621,103.7453038
302A WOODLANDS ST 31,1.431855587,103.775294
109 SPOTTISWOODE PK RD,1.274031873,103.8366527
202 JURONG EAST ST 21,1.336761278,103.7429663
36 EUNOS CRES,1.321171644,103.9017728
475D UPP SERANGOON CRES,1.375182544,103.900406
118 POTONG PASIR AVE 1,1.335481474,103.8626538
620 YISHUN RING RD,1.418923552,103.8346742
354C ADMIRALTY DR,1.450644444,103.8182495
108 ALJUNIED CRES,1.319175152,103.8853216
289F BT BATOK ST 25,1.34463617,103.7590468
218 ANG MO KIO AVE 1,1.365119086,103.8417425
150 PASIR RIS ST 13,1.362737578,103.962977
391 TAMPINES AVE 7,1.355631541,103.9579533
447 TAMPINES ST 42,1.357359063,103.9504855
299 PUNGGOL CTRL,1.402706152,103.9053082
323 HOUGANG AVE 5,1.367227506,103.8977983
891A TAMPINES AVE 8,1.348710101,103.9309634
266B COMPASSVALE BOW,1.382579359,103.8972253
38 TANGLIN HALT RD,1.297508103,103.7987228
802 WOODLANDS ST 81,1.440940295,103.786015
555 PASIR RIS ST 51,1.368008219,103.95191
903 TAMPINES AVE 4,1.350976363,103.9397611
503 BEDOK NTH ST 3,1.331483875,103.9324659
244 SIMEI ST 5,1.343811391,103.9545032
661 BUFFALO RD,1.306710983,103.8501344
48 DORSET RD,1.31424121,103.8506228
293C COMPASSVALE CRES,1.397103293,103.8957147
468A FERNVALE LINK,1.397479085,103.8785001
230 ANG MO KIO AVE 3,1.368854452,103.8378964
443 JURONG WEST AVE 1,1.351802537,103.7203941
110 TECK WHYE LANE,1.378213713,103.751983
828 TAMPINES ST 81,1.348930841,103.9345881
484 PASIR RIS DR 4,1.373603458,103.9605578
297 BT BATOK ST 22,1.345040665,103.7473895
339 JURONG EAST AVE 1,1.349532517,103.7315322
617B PUNGGOL DR,1.40215673,103.9121478
410 YISHUN RING RD,1.426349826,103.8465743
830 JURONG WEST ST 81,1.34533161,103.6934366
133 MARSILING RISE,1.437533895,103.778071
213A COMPASSVALE LANE,1.385816244,103.9002069
9 MARSILING DR,1.441291529,103.7764497
3 EVERTON PK,1.277217301,103.838704
476 SEGAR RD,1.38889499,103.7729059
111 GANGSA RD,1.378167474,103.7683657
168 WOODLANDS ST 11,1.432959349,103.7767377
407 CLEMENTI AVE 1,1.310581824,103.7678158
342 WOODLANDS AVE 1,1.431957208,103.7811125
215 MARSILING LANE,1.447607576,103.772062
896C WOODLANDS DR 50,1.436761756,103.79334
758 WOODLANDS AVE 6,1.445793293,103.7954527
20 QUEEN'S CL,1.292750071,103.7999359
143 RIVERVALE DR,1.390065928,103.9057234
407 BEDOK NTH AVE 3,1.3284632,103.9336828
164 BEDOK STH RD,1.32011535,103.9465703
120A CANBERRA CRES,1.446140803,103.8322362
353B ADMIRALTY DR,1.450165067,103.8193068
240 JURONG EAST ST 21,1.341067511,103.7415732
332A ANCHORVALE LINK,1.395321644,103.8911368
418 BEDOK NTH AVE 2,1.328564212,103.9300365
749 YISHUN ST 72,1.428375953,103.8341135
66 COMMONWEALTH DR,1.299116852,103.7965838
979 JURONG WEST ST 93,1.339733216,103.6944943
135 BISHAN ST 12,1.344562168,103.8512876
203E COMPASSVALE RD,1.387950188,103.8957793
316A YISHUN AVE 9,1.433355307,103.8427051
258 BISHAN ST 22,1.359813989,103.8426907
132 BT BATOK WEST AVE 6,1.350652438,103.7456252
658B JURONG WEST ST 65,1.336489677,103.7007574
441 ANG MO KIO AVE 10,1.366050278,103.8541683
302 CANBERRA RD,1.445012831,103.8230725
9B BOON TIONG RD,1.286814178,103.8289283
120 MCNAIR RD,1.319470224,103.8570358
491 ADMIRALTY LINK,1.456112789,103.8177166
103 BISHAN ST 12,1.345512491,103.8483142
271B JURONG WEST ST 24,1.350504607,103.7042506
351 CLEMENTI AVE 2,1.31535007,103.7708614
3D UPP BOON KENG RD,1.313297839,103.8728376
138A LOR 1A TOA PAYOH,1.336710985,103.8454729
260 YISHUN ST 22,1.435477541,103.8392765
571 PASIR RIS ST 53,1.373099927,103.9456742
186 BISHAN ST 13,1.349345586,103.8525788
413 COMMONWEALTH AVE WEST,1.311347304,103.7710974
895A WOODLANDS DR 50,1.436073712,103.7914885
183 BISHAN ST 13,1.350458535,103.8524762
760 YISHUN ST 72,1.425794855,103.8327247
861 TAMPINES AVE 5,1.355064376,103.9372824
265D PUNGGOL WAY,1.40482605,103.8983017
853 JURONG WEST ST 81,1.347169512,103.6930875
497G TAMPINES ST 45,1.36034648,103.9597168
652 PUNGGOL CTRL,1.396953111,103.9157376
167 WOODLANDS ST 11,1.433593706,103.7758841
164 BT BATOK ST 11,1.347716975,103.7428317
350 CHOA CHU KANG CTRL,1.383527841,103.7434692
820 YISHUN ST 81,1.413099011,103.8338677
547 SERANGOON NTH AVE 3,1.373752132,103.8706448
327 UBI AVE 1,1.32690473,103.9039977
316C YISHUN AVE 9,1.432923061,103.8434727
142 BISHAN ST 12,1.345501861,103.8534436
19 KG BAHRU HILL,1.276622427,103.8309516
432 HOUGANG AVE 6,1.376247476,103.8931285
868C TAMPINES AVE 8,1.355857801,103.9333344
489 JURONG WEST AVE 1,1.349174596,103.7272398
197 RIVERVALE DR,1.392607205,103.9035635
162 JLN TECK WHYE,1.380865519,103.7576837
423 CANBERRA RD,1.453741321,103.8181238
488B TAMPINES ST 45,1.360329217,103.9569806
471 JURONG WEST ST 41,1.348494278,103.7221629
55 TEBAN GDNS RD,1.321891973,103.7375516
7 HOUGANG AVE 3,1.362327219,103.8935108
317C ANCHORVALE RD,1.393459985,103.8882235
274A COMPASSVALE BOW,1.381553554,103.8905631
418 FAJAR RD,1.384319661,103.7688659
390 YISHUN AVE 6,1.429212793,103.8484039
979C BUANGKOK CRES,1.379538909,103.8799544
565 PASIR RIS ST 51,1.36882714,103.9502962
684 RACE COURSE RD,1.314307076,103.8566595
252 BANGKIT RD,1.379953428,103.7740584
864 JURONG WEST ST 81,1.349483401,103.6945561
555 HOUGANG ST 51,1.379529422,103.8898905
144 RIVERVALE DR,1.389169723,103.9059303
150 PETIR RD,1.37704616,103.7668835
519 PASIR RIS ST 52,1.374063065,103.9451222
35 JLN BAHAGIA,1.326740506,103.8575763
119 BEDOK NTH RD,1.33018552,103.9387166
650 SENJA LINK,1.38691071,103.7633102
108 POTONG PASIR AVE 1,1.334720043,103.8679284
410 JURONG WEST ST 42,1.353673528,103.7263843
28 CASSIA CRES,1.30894453,103.8835301
445A FERNVALE RD,1.392220138,103.8744098
543 ANG MO KIO AVE 10,1.374301144,103.8562356
308 CLEMENTI AVE 4,1.32105185,103.7669104
10 TEBAN GDNS RD,1.322346045,103.7429851
43 HOLLAND DR,1.307434111,103.7928976
741 PASIR RIS ST 71,1.377553847,103.9363835
771 PASIR RIS ST 71,1.375530561,103.9364951
34 MARINE CRES,1.30414964,103.912124
610 ELIAS RD,1.375311012,103.9420473
978 JURONG WEST ST 93,1.340536279,103.6940774
105 PASIR RIS ST 12,1.368437921,103.9575388
338A TAH CHING RD,1.337814968,103.7221848
76 MARINE DR,1.302935008,103.907739
177 BISHAN ST 13,1.347846232,103.8535496
206 SERANGOON CTRL,1.353475064,103.8733923
820 WOODLANDS ST 82,1.441186536,103.7901509
127 POTONG PASIR AVE 1,1.335034455,103.8655056
255 COMPASSVALE RD,1.394317361,103.8992082
429 HOUGANG AVE 6,1.375434885,103.8937434
147 TAMPINES AVE 5,1.349232388,103.942181
168A QUEENSWAY,1.289285559,103.8034015
812 TAMPINES AVE 4,1.346954032,103.9373329
34 LOR 5 TOA PAYOH,1.334799733,103.8541555
870 TAMPINES ST 83,1.354364518,103.9333916
715 BEDOK RESERVOIR RD,1.337429658,103.9231549
254 BISHAN ST 22,1.361923241,103.8429992
539 ANG MO KIO AVE 10,1.375374291,103.8542588
13 FARRER PK RD,1.311600762,103.8514001
337 JURONG EAST AVE 1,1.349683705,103.7319057
767 CHOA CHU KANG ST 54,1.393814035,103.7493987
895C WOODLANDS DR 50,1.43566901,103.7926048
493B TAMPINES AVE 9,1.362265899,103.9520601
296A BT BATOK ST 22,1.344093582,103.7464092
228B COMPASSVALE WALK,1.387962007,103.9013739
359 BT BATOK ST 31,1.361343704,103.7512307
607 HOUGANG AVE 4,1.370252027,103.8861577
133 JLN BT MERAH,1.279550933,103.8274009
518 JELAPANG RD,1.387032812,103.7669243
170 WOODLANDS ST 11,1.433634725,103.7762941
928 TAMPINES ST 91,1.345973363,103.9402106
689B CHOA CHU KANG DR,1.403134828,103.7497931
471A UPP SERANGOON CRES,1.37814544,103.9017673
376C HOUGANG ST 32,1.364063225,103.8936798
316D PUNGGOL WAY,1.408793114,103.8968121
566 PASIR RIS ST 51,1.369117523,103.9497161
358 YUNG AN RD,1.336414673,103.7207737
4 HOLLAND CL,1.307968264,103.7956465
173 WOODLANDS ST 13,1.432967231,103.7778075
176A EDGEFIELD PLAINS,1.398860781,103.9082666
335B YISHUN ST 31,1.432841842,103.8443331
138 BT BATOK WEST AVE 6,1.35044712,103.7444719
469 ADMIRALTY DR,1.448531846,103.8140388
197D BOON LAY DR,1.343607885,103.7138694
214 BEDOK NTH ST 1,1.325875651,103.932493
358 BT BATOK ST 31,1.361412265,103.7507505
63 MARINE DR,1.302380702,103.9092389
184C RIVERVALE CRES,1.3926658,103.9077167
120 TECK WHYE LANE,1.378841849,103.7503406
123 TECK WHYE LANE,1.379196361,103.7494577
108 MCNAIR RD,1.321619038,103.8593827
258 JURONG EAST ST 24,1.343786349,103.7386358
143 MARSILING RD,1.436746881,103.7767256
849 WOODLANDS ST 82,1.441310594,103.7920656
312A ANCHORVALE LANE,1.391733742,103.8851556
513 JURONG WEST ST 52,1.347457598,103.719968
412 BEDOK NTH AVE 2,1.329291261,103.9310907
456 TAMPINES ST 42,1.357648618,103.9545395
817 TAMPINES ST 81,1.347635077,103.9366956
745 WOODLANDS CIRCLE,1.442158177,103.7956085
169 BOON LAY DR,1.347822146,103.7075721
664A JURONG WEST ST 64,1.339206416,103.7033975
182 BT BATOK WEST AVE 8,1.345564022,103.7438215
303A ANCHORVALE LINK,1.387078862,103.8907765
128 ANG MO KIO AVE 3,1.370832028,103.843547
673 CHOA CHU KANG CRES,1.401328025,103.7481361
520 WOODLANDS DR 14,1.434174103,103.7923973
240 COMPASSVALE WALK,1.390750815,103.8979469
309C ANCHORVALE RD,1.391098224,103.8857612
747B BEDOK RESERVOIR CRES,1.336660095,103.9216247
844 TAMPINES ST 82,1.352102995,103.9365343
426B YISHUN AVE 11,1.422721485,103.8463669
465 UPP SERANGOON RD,1.371907883,103.8970129
322 YISHUN CTRL,1.428734428,103.8408362
143 LOR 2 TOA PAYOH,1.335884354,103.8439913
517 BEDOK NTH AVE 2,1.331089066,103.9292045
772 PASIR RIS ST 71,1.375375847,103.9369737
244 BT BATOK EAST AVE 5,1.349182698,103.7572392
183 BEDOK NTH RD,1.32643686,103.9418509
642B PUNGGOL DR,1.398284533,103.9162553
470B FERNVALE LINK,1.396871179,103.8798595
288E JURONG EAST ST 21,1.3403455,103.7437109
304 CLEMENTI AVE 4,1.320934209,103.7649865
601 WOODLANDS DR 42,1.438647189,103.7965181
681 CHOA CHU KANG CRES,1.403043344,103.7455898
532 BEDOK NTH ST 3,1.334191739,103.9253866
479 SEMBAWANG DR,1.452442223,103.8158081
761 JURONG WEST ST 74,1.349040312,103.6994598
13 JOO SENG RD,1.335704462,103.879466
782E WOODLANDS CRES,1.448051539,103.8027088
545 BT PANJANG RING RD,1.381596421,103.7634963
836 YISHUN ST 81,1.415452186,103.8330911
114 HOUGANG AVE 1,1.352908458,103.8889723
518 SERANGOON NTH AVE 4,1.371641182,103.8741031
112 BEDOK NTH RD,1.331049078,103.9355388
551 ANG MO KIO AVE 10,1.37392862,103.8586657
352C CANBERRA RD,1.449837647,103.819822
572 PASIR RIS ST 53,1.37352014,103.9456155
675B JURONG WEST ST 64,1.345753081,103.7036418
334D YISHUN ST 31,1.43241465,103.8465171
490A TAMPINES ST 45,1.362021729,103.9567726
415 JURONG WEST ST 42,1.352824319,103.7249823
668B EDGEFIELD PLAINS,1.404782919,103.9129785
986B BUANGKOK CRES,1.382272735,103.8801292
412 JURONG WEST ST 42,1.353251021,103.7261403
544 ANG MO KIO AVE 10,1.373959619,103.8564714
123E RIVERVALE DR,1.386649169,103.9027247
131 GEYLANG EAST AVE 1,1.316758614,103.8868112
465 SEGAR RD,1.387227629,103.7727901
637B PUNGGOL DR,1.39949597,103.9149545
541 WOODLANDS DR 16,1.428019044,103.793054
672B YISHUN AVE 4,1.418590807,103.8418239
128 LOR AH SOO,1.351723552,103.8864872
331 CLEMENTI AVE 2,1.314137854,103.7679422
716 TAMPINES ST 71,1.359389874,103.9366328
81A LOR 4 TOA PAYOH,1.335658357,103.8500776
240 TAMPINES ST 21,1.35500407,103.9471214
424C YISHUN AVE 11,1.423258712,103.849155
562 HOUGANG ST 51,1.380932203,103.8891214
168D PUNGGOL FIELD,1.393746763,103.9140016
264A PUNGGOL WAY,1.405977041,103.8985441
106 JURONG EAST ST 13,1.337249651,103.7376747
314 SERANGOON AVE 2,1.352922097,103.8655184
490B CHOA CHU KANG AVE 5,1.37562312,103.7413407
755 JURONG WEST ST 74,1.348403591,103.7008452
113 CLEMENTI ST 13,1.323684011,103.7701323
230 HOUGANG AVE 1,1.358899944,103.8883458
134 SIMEI ST 1,1.348148616,103.9556484
318 TAMPINES ST 33,1.35146094,103.9560749
617C PUNGGOL DR,1.40194562,103.9124567
504 BT BATOK ST 52,1.351965603,103.7549837
702 TAMPINES ST 71,1.356172537,103.9374799
485 CHOA CHU KANG AVE 5,1.374998438,103.7377443
276B JURONG WEST AVE 3,1.352663872,103.7044481
160 YISHUN ST 11,1.432414546,103.8333445
650 ANG MO KIO ST 61,1.37769118,103.8427452
469 SEGAR RD,1.387889257,103.7732879
27 MARINE CRES,1.304025089,103.9135015
121 BEDOK NTH RD,1.329642018,103.9388211
158C RIVERVALE CRES,1.38818826,103.9071458
302D ANCHORVALE LINK,1.388203709,103.8897192
686D CHOA CHU KANG CRES,1.404117446,103.748355
102 PASIR RIS ST 12,1.367484273,103.9580411
513C YISHUN ST 51,1.415407805,103.8438014
262 JURONG EAST ST 24,1.344127143,103.7411124
290 CHOA CHU KANG AVE 3,1.378854301,103.740417
830A JURONG WEST ST 81,1.345257887,103.694214
501 ANG MO KIO AVE 5,1.375984861,103.8488605
939 HOUGANG ST 92,1.373958248,103.8796952
128B PUNGGOL FIELD WALK,1.392987926,103.9128831
409B FERNVALE RD,1.389498161,103.877012
750 WOODLANDS AVE 4,1.444340363,103.7939491
323C SENGKANG EAST WAY,1.392913337,103.8924033
122 KIM TIAN RD,1.283391874,103.828894
35 JLN RUMAH TINGGI,1.287973009,103.8088393
126 POTONG PASIR AVE 1,1.334972463,103.8652343
158 WOODLANDS ST 13,1.434032157,103.77478
436 HOUGANG AVE 8,1.377209778,103.8938456
588 WOODLANDS DR 16,1.427666799,103.794644
406 CHOA CHU KANG AVE 3,1.380373895,103.7402096
303D PUNGGOL PL,1.404238647,103.905015
251 BANGKIT RD,1.380300455,103.774175
307 SERANGOON AVE 2,1.354628177,103.8670687
338 JURONG EAST AVE 1,1.350220569,103.7312606
323 CLEMENTI AVE 5,1.315829369,103.7670901
705 BEDOK NTH RD,1.336636818,103.9189953
648A JURONG WEST ST 61,1.338327809,103.6976379
635 YISHUN ST 61,1.419230704,103.8389821
440C CLEMENTI AVE 3,1.316633716,103.7639341
542 JELAPANG RD,1.382958952,103.7639516
651 YISHUN AVE 4,1.423365101,103.8391035
774 WOODLANDS CRES,1.448147598,103.7991427
401 SERANGOON AVE 1,1.346265987,103.8731998
335 CLEMENTI AVE 2,1.316994112,103.7685066
446 HOUGANG AVE 8,1.378804588,103.8942838
927 TAMPINES ST 91,1.346152939,103.9404977
813 TAMPINES ST 81,1.346950818,103.9364162
201A TAMPINES ST 21,1.353264124,103.9526074
248 PASIR RIS ST 21,1.370603757,103.9630196
10 LOR 7 TOA PAYOH,1.337165276,103.8572288
856B TAMPINES ST 82,1.353110317,103.9376999
193 RIVERVALE DR,1.393628324,103.901775
328 HOUGANG AVE 5,1.368743698,103.8967971
143 LOR AH SOO,1.352233427,103.8828416
497A TAMPINES ST 45,1.359332001,103.958581
204B PUNGGOL FIELD,1.398682245,103.9032111
54 TEBAN GDNS RD,1.321598465,103.7369231
279 CHOA CHU KANG AVE 3,1.380694622,103.7434344
575 HOUGANG ST 51,1.377939795,103.8869766
11 JLN BATU,1.335757259,103.7876499
416 SERANGOON CTRL,1.350205615,103.8748185
990B JURONG WEST ST 93,1.335277509,103.6947762
690 HOUGANG ST 61,1.376932057,103.885697
415 CHOA CHU KANG AVE 4,1.382746109,103.7424461
59A GEYLANG BAHRU,1.322653854,103.8682269
333 SEMBAWANG CL,1.446990209,103.8164162
28 NEW UPP CHANGI RD,1.32369452,103.9349949
140 BEDOK RESERVOIR RD,1.334889914,103.9133862
122 SIMEI ST 1,1.345571773,103.9524981
684B WOODLANDS DR 73,1.441837236,103.8047664
393 BT BATOK WEST AVE 5,1.366493281,103.7531126
320 BT BATOK ST 33,1.361206731,103.7469292
778 PASIR RIS ST 71,1.374416936,103.9382074
230F TAMPINES ST 24,1.356254174,103.9507527
48 CIRCUIT RD,1.325410325,103.885651
334 SERANGOON AVE 3,1.350241249,103.8708324
120 BEDOK RESERVOIR RD,1.330892472,103.9099209
353 YISHUN RING RD,1.426137278,103.8452165
686A CHOA CHU KANG CRES,1.404389567,103.7478564
591A MONTREAL LINK,1.450756278,103.8262367
116C RIVERVALE DR,1.3821551,103.9028522
101 PASIR RIS ST 12,1.367050215,103.9581819
435A FERNVALE RD,1.393398979,103.8762905
15 UPP BOON KENG RD,1.315873249,103.8712962
35 TEBAN GDNS RD,1.31955256,103.7426448
269 YISHUN ST 22,1.437125378,103.840329
185A RIVERVALE CRES,1.393322372,103.9071162
80A LOR 4 TOA PAYOH,1.335291574,103.8492471
611 JURONG WEST ST 65,1.338906189,103.7007513
637 VEERASAMY RD,1.30702756,103.8555275
283 YISHUN AVE 6,1.439496863,103.839282
207C COMPASSVALE LANE,1.38464244,103.8979522
661 CHOA CHU KANG CRES,1.400828161,103.7505655
130 POTONG PASIR AVE 1,1.334449431,103.8655637
140 JLN BT MERAH,1.278156143,103.8295243
2 BEACH RD,1.390462245,103.9752839
677 WOODLANDS AVE 6,1.439386154,103.8017065
34 TANGLIN HALT RD,1.296808995,103.7983615
682B EDGEDALE PLAINS,1.403411731,103.915952
313 ANG MO KIO AVE 3,1.366649726,103.8501337
18B CIRCUIT RD,1.329181051,103.8882484
440A FERNVALE LINK,1.393188539,103.878692
99 OLD AIRPORT RD,1.308589538,103.8882449
170 YISHUN AVE 7,1.437095581,103.8327775
673A CHOA CHU KANG CRES,1.401014168,103.7475242
443 TAMPINES ST 43,1.358839523,103.9518993
149 TAMPINES ST 12,1.351401992,103.9427273
284 CHOA CHU KANG AVE 3,1.379713803,103.7421342
76 LOR LIMAU,1.325024279,103.8542321
689A WOODLANDS DR 75,1.444386293,103.8079254
442 PASIR RIS DR 6,1.368932887,103.9579517
880A TAMPINES AVE 8,1.352013709,103.9319993
898B WOODLANDS DR 50,1.435143175,103.7952105
668 JLN DAMAI,1.333336283,103.908903
314B PUNGGOL WAY,1.407897787,103.8973708
952 JURONG WEST ST 91,1.342537789,103.6914381
217 PETIR RD,1.374908823,103.7735478
166A PUNGGOL CTRL,1.394448669,103.9155224
445B FERNVALE RD,1.392247162,103.8740951
254 BT BATOK EAST AVE 4,1.349797078,103.7581483
470 TAMPINES ST 44,1.360815279,103.9546403
675 HOUGANG AVE 8,1.371888953,103.8843633
172A EDGEDALE PLAINS,1.39533468,103.9114339
538 UPP CROSS ST,1.285212192,103.8457662
47 MARINE CRES,1.305723545,103.9125305
315A ANCHORVALE RD,1.39194188,103.8890185
772 YISHUN AVE 3,1.423638733,103.83258
125 KIM TIAN RD,1.283634676,103.8281281
603 BEDOK RESERVOIR RD,1.33000184,103.912464
115B YISHUN RING RD,1.433396056,103.8271178
808B CHOA CHU KANG AVE 1,1.375592498,103.7460213
641A PUNGGOL DR,1.398554823,103.9170016
527A PASIR RIS ST 51,1.368422935,103.9475937
848 TAMPINES ST 82,1.352475829,103.9360574
233 PASIR RIS DR 4,1.374103234,103.961991
103 SERANGOON NTH AVE 1,1.37067353,103.8702639
11 CHAI CHEE RD,1.326911375,103.9248839
2 TOH YI DR,1.339174804,103.7753414
633 WOODLANDS RING RD,1.43558818,103.8023676
1 JLN PASAR BARU,1.316787758,103.8982286
613 YISHUN ST 61,1.420066635,103.8352837
245 BT BATOK EAST AVE 5,1.349648127,103.7573328
645 YISHUN ST 61,1.421901781,103.8386056
263 TAMPINES ST 21,1.35330603,103.9511443
327 CLEMENTI AVE 5,1.313983252,103.7665331
519 BEDOK NTH AVE 1,1.330876141,103.9280599
241 BT BATOK EAST AVE 5,1.350895236,103.7545445
181 BISHAN ST 13,1.349138096,103.8528785
33 MARSILING DR,1.443558254,103.7720154
228 YISHUN ST 21,1.435337476,103.837523
201D TAMPINES ST 21,1.352262314,103.9535865
183 JELEBU RD,1.379963836,103.7630483
216 BOON LAY AVE,1.34967447,103.7116805
273 TAMPINES ST 22,1.348687161,103.9504503
419 CANBERRA RD,1.452174784,103.8188278
551 SERANGOON NTH AVE 3,1.372355941,103.8708478
171 BOON LAY DR,1.347070123,103.7078739
250C COMPASSVALE ST,1.392693437,103.8998774
572 ANG MO KIO AVE 3,1.370258361,103.855969
919 HOUGANG AVE 4,1.375998644,103.8841214
106 BT PURMEI RD,1.27298937,103.8256268
119 ALJUNIED AVE 2,1.31920343,103.8863355
807A CHAI CHEE RD,1.327073879,103.9231882
108C MCNAIR RD,1.319844175,103.8594625
673C EDGEFIELD PLAINS,1.407221594,103.9105919
122 BEDOK RESERVOIR RD,1.331978868,103.9106237
946 TAMPINES AVE 4,1.351382637,103.9399948
52 COMMONWEALTH DR,1.30190334,103.7972432
227 JURONG EAST ST 21,1.341820669,103.7360878
152 MEI LING ST,1.293831576,103.8026251
161 TAMPINES ST 12,1.350000848,103.9459783
476B CHOA CHU KANG AVE 5,1.377118235,103.7375586
35 BEDOK STH AVE 2,1.322332207,103.9397662
403 WOODLANDS ST 41,1.430708471,103.7722614
50 SIMS DR,1.316499491,103.8783838
721 BEDOK RESERVOIR RD,1.336292448,103.9261017
605 HOUGANG AVE 4,1.37096742,103.8864969
405 TAMPINES ST 41,1.357809697,103.9449177
173B PUNGGOL FIELD,1.396550267,103.910063
25 CHAI CHEE RD,1.323762901,103.9241556
219 CHOA CHU KANG CTRL,1.382515248,103.7453669
854 YISHUN RING RD,1.416596919,103.8374029
20 UPP BOON KENG RD,1.314024727,103.8740064
692 JURONG WEST CTRL 1,1.342271841,103.706612
636C SENJA RD,1.387434546,103.7591186
301 CLEMENTI AVE 4,1.322176495,103.7649121
217 PASIR RIS ST 21,1.369300799,103.9610236
860 JURONG WEST ST 81,1.348848985,103.6967725
623 BT BATOK CTRL,1.350831589,103.7493725
425 CANBERRA RD,1.454378673,103.8186781
32 TELOK BLANGAH RISE,1.273131053,103.8216629
321 SEMBAWANG CL,1.44608015,103.8185241
273A PUNGGOL PL,1.402284312,103.9021043
128 PASIR RIS ST 11,1.366072002,103.9556142
419 SERANGOON CTRL,1.34920192,103.8758597
762 WOODLANDS AVE 6,1.446027317,103.796072
6 BEACH RD,1.303992317,103.8644193
39 TELOK BLANGAH RISE,1.271747245,103.8225083
27A JLN MEMBINA,1.282218691,103.8245363
561 HOUGANG ST 51,1.380380018,103.8891877
720 WOODLANDS AVE 6,1.442210105,103.8010333
273C COMPASSVALE LINK,1.384606791,103.8945019
328 ANG MO KIO AVE 3,1.366617937,103.8478669
18 REDHILL CL,1.28583132,103.8178311
112 BT PURMEI RD,1.274469784,103.8258781
776 YISHUN AVE 2,1.422559348,103.8339441
103 POTONG PASIR AVE 1,1.334113387,103.8695237
262C COMPASSVALE ST,1.394570342,103.8951053
78 LOR LIMAU,1.324876178,103.855541
534 PASIR RIS DR 1,1.370397646,103.9508603
220 BOON LAY AVE,1.350073731,103.7124212
241 TAMPINES ST 21,1.354615167,103.9471166
421 CANBERRA RD,1.452990614,103.8185328
