address,mrt,mrt_dist,num_mrt_1km,mall,mall_dist,num_mall_1km,supermarket,supermarket_dist,num_supermarket_1km,hawker_dist,num_hawker_1km,park_dist,num_park_1km,school,school_dist,num_school_1km,number_school_btw_1km_2km,cityhall_dist
338 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.6793094235497008,1,AMK Hub,0.617444570582369,3,563316,0.16428204673988808,6,0.08097494258858966,4,0.31741121880262435,2,569299,0.30812532247389757,3,7,7.822492097644822
130B LOR 1 TOA PAYOH,CALDECOTT MRT STATION,0.30367629370714877,4,HDB Hub,0.8777636343602272,1,310500,0.6907623896060939,2,0.24389495778491257,2,0.9563850049459744,1,297754,0.46342304241359605,3,5,5.000487398109797
109 LOR 1 TOA PAYOH,BRADDELL MRT STATION,0.1072502536471006,4,HDB Hub,1.0472521131097159,0,310095,0.39963081728740435,5,0.3846620008705799,5,0.8732783614276951,2,319580,0.44380803801972873,3,5,5.356750520417085
416 CANBERRA RD,SEMBAWANG MRT STATION,0.33740438552162255,1,Sun Plaza,0.4125499039328564,1,751406,0.2078419892439827,9,0.4869882275319566,1,1.1851913174449367,0,757521,0.2939431762610133,5,1,17.934240911066414
669B EDGEFIELD PLAINS,OASIS LRT STATION,0.2882571017543862,3,Oasis Terraces,0.21349163482482894,1,820681,0.21349163482482894,8,1.1009608332258576,0,0.2986612871911752,1,828716,0.3185617292288456,6,6,14.117231967851179
29 JLN BAHAGIA,BOON KENG MRT STATION,0.7496484474610718,1,The Poiz,1.2674391214628449,0,320074,0.11844930545887526,9,0.468807269814418,3,0.8286276860158509,1,327829,0.4165943912744048,3,5,3.6406689690137273
469A SENGKANG WEST WAY,THANGGAM LRT STATION,0.31581257035707394,4,The Seletar Mall,0.5355979529724374,1,790473,0.45411134786101887,7,0.489464737981414,1,0.585533952874283,3,797538,0.27762709962933085,3,4,11.725601155121073
812A CHOA CHU KANG AVE 7,KEAT HONG LRT STATION,0.6306496622796167,3,Keat Hong Shopping Centre,0.5151916485161098,3,680810,0.1024866937467974,6,2.0841054883986803,0,0.5894654857281528,1,689905,0.734266358278863,2,5,14.691816952985638
143 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.4808631215745888,2,Djitsun Mall,2.110462434059883,0,470631,0.3302720405677263,2,0.24755929358256298,1,0.736189165311884,3,479239,0.4721792029695879,2,3,8.190959384533718
410C FERNVALE RD,FERNVALE LRT STATION,0.2162230557334797,3,The Seletar Mall,0.17381058830881627,3,797653,0.1550430742952802,8,0.19362752163681066,1,0.5212928929011522,3,797701,0.26783454624288006,3,7,11.043356163883328
362 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.776387917289391,1,Loyang Point,1.1771907093501868,0,529286,0.26956253408282205,3,2.2035978251449544,0,0.8135230286695334,3,529258,0.39460278702438406,1,8,14.047785826614973
95 LOR 4 TOA PAYOH,BRADDELL MRT STATION,0.29631093828451227,2,HDB Hub,0.7670645107477965,1,310095,5.453086082952918e-06,6,0.07938020429758032,6,0.9352498595559907,1,319580,0.27435845738717124,4,6,5.078331653754347
621 JURONG WEST ST 65,PIONEER MRT STATION,0.44288390617599177,2,Pioneer Mall,0.2742887458695846,3,640638,0.26625683315175813,8,0.23906221299589625,1,0.8310124056845244,2,648368,0.1543998352429087,4,5,17.775318235637936
286 TAMPINES ST 22,SIMEI MRT STATION,0.7014428722877545,3,Eastpoint Mall,0.7553208961440311,2,520280,0.2635222562026694,8,1.0261336077865917,0,0.902583933616925,3,529366,0.19669106457976152,4,7,12.850575289344981
282 TAMPINES ST 22,SIMEI MRT STATION,0.513160673042539,2,Eastpoint Mall,0.5620216340951376,1,520280,0.08519928367227539,6,0.9007849246873559,1,0.8421465196038251,4,529366,0.12387825125759194,4,7,12.702083089657906
275B COMPASSVALE LINK,BUANGKOK MRT STATION,0.1658274266813043,6,Rivervale Plaza,0.8439471984562118,3,543277,0.15042428579516604,7,0.25842528657638636,1,0.8436125289879479,1,544974,0.2126059156623312,4,12,11.037611842676737
659 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.46457671345650253,1,Yew Tee Square,0.40149382046570986,2,689715,0.5096184819828014,2,2.04509096231275,0,1.312241135360137,0,688268,0.3350762430308972,4,1,16.53209622316529
3 LOR LEW LIAN,SERANGOON MRT STATION,0.2982623327416704,3,NEX,0.4282346672341646,2,556083,0.39469316611050864,6,1.2632713999280056,0,0.6159731023369293,3,556108,0.8690687200670031,2,6,6.883503086103814
365 YISHUN RING RD,YISHUN MRT STATION,1.133944688055295,0,Northpoint City,1.0490122988979258,0,760327,0.32417109104548014,9,0.4700709968374385,1,0.6101603974619402,2,768857,0.24766612482065226,3,6,15.068394123541047
137 PETIR RD,PENDING LRT STATION,0.2353629065679939,6,Bukit Panjang Plaza,0.7911896806878115,2,670205,0.5206614745238697,6,0.43959447515370387,1,0.30304217429537506,7,679676,0.16504380612661276,3,5,12.892627784289463
471C FERNVALE ST,KUPANG LRT STATION,0.2515867364810908,6,The Seletar Mall,0.7771620220976633,1,790473,0.20525019894629778,7,0.6908953584642629,2,0.49842766454092785,2,797538,0.21444299657115262,4,4,11.831666997772547
898A WOODLANDS DR 50,WOODLANDS MRT STATION,0.7528760282498836,4,888 Plaza,0.20624953507010751,6,730888,0.20624953507010751,8,0.8387679339383475,1,1.7079819679984323,0,738240,0.3102208451545344,5,6,16.972051617218117
681B WOODLANDS DR 62,ADMIRALTY MRT STATION,0.29396753513750773,1,Admiralty Place,0.13807807918440945,3,730693,0.14529544671003727,7,0.29959384547563694,1,2.224925291266383,0,737942,0.16842071219766014,4,6,17.047827896743577
103 PASIR RIS ST 12,PASIR RIS MRT STATION,1.176133960947511,0,Loyang Point,0.7028861167432384,1,510440,0.1487882736411869,6,0.9928129881808048,1,0.802867363198215,2,519075,0.3558621227692455,3,4,14.426204572410752
30 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.8489093533457267,1,HDB Hub,0.75208030460394,1,310260,0.32994181343844103,11,0.27213289531851836,5,0.8640140441125361,1,319320,0.3284674986831527,3,8,4.510240287972955
289B COMPASSVALE CRES,CHENG LIM LRT STATION,0.43041326315262735,8,Compass One,0.6731898353322023,2,540263,0.3467780755215452,9,0.9938938720004646,1,0.972205095183429,1,545091,0.36039774978069566,6,13,12.612807469959167
678A PUNGGOL DR,DAMAI LRT STATION,0.049684907863848105,7,Oasis Terraces,0.5932181522868314,2,820612,0.11648772222491051,8,0.5170793880802599,2,0.7332235667052633,2,828716,0.28373228408033024,4,9,13.94980943222576
505 PASIR RIS ST 52,PASIR RIS MRT STATION,0.6024093891006848,1,Elias Mall,0.4215999630636614,2,510625,0.4277942791200127,4,0.7870764587864004,1,0.23456376183943545,4,518866,0.17674110130693396,2,3,13.887877695553351
242 JURONG EAST ST 24,JURONG EAST MRT STATION,0.9691366399184715,2,Westgate,0.8565008583168339,4,600249,0.4003389500963151,9,0.5836040293094207,1,1.4473043526931488,0,609558,0.24297774651047618,3,4,13.297544853512473
216B COMPASSVALE DR,SENGKANG LRT STATION,0.2296605213272859,9,Compass One,0.23069155958105833,1,543215,0.12821268898808325,7,0.9094165640729934,2,1.1274721277988773,0,545080,0.3346458997438961,7,11,11.721618939168103
601D PUNGGOL CTRL,DAMAI LRT STATION,0.2640317242366843,7,Oasis Terraces,0.5976977038844824,2,820612,0.20351436308702525,10,0.6694658884902996,1,0.8455187330262818,2,828869,0.3176389989290167,6,9,13.639941578679455
311 WOODLANDS ST 31,MARSILING MRT STATION,0.3244001958435936,1,Marsiling Mall,0.5357288106780931,1,730301,0.3172116082952435,5,0.5268066663642432,1,0.7518082488013905,1,739063,0.22518028267602122,2,5,17.371953101305134
272B PUNGGOL WALK,PUNGGOL MRT STATION,0.24496238594522451,9,Waterway Point,0.4094636824404865,1,823273,0.1584616337135258,10,0.7430071830862357,1,0.9924294469583623,1,828772,0.19113799149196548,5,11,13.309078792933388
56 COMMONWEALTH DR,COMMONWEALTH MRT STATION,0.5598109829557163,1,Rochester Mall,1.2978770031111355,0,141088,0.4944757311862215,2,0.25678430719755113,4,0.5537920717938942,3,148812,0.4075490455815514,1,2,6.132569132926342
59 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.6605400773408856,2,HDB Hub,0.6351140613867767,1,310181,0.3579136955469342,8,0.14974723949826682,6,0.8041539359345278,1,319320,0.3947458924238916,3,7,4.821382359209424
213A PUNGGOL WALK,SOO TECK LRT STATION,0.5375944169343888,8,Waterway Point,0.8170100025459306,2,823273,0.4176463802297845,10,1.1309696865845087,0,1.147303038138184,0,828772,0.24291761141632828,4,14,12.910224313550174
258 TAMPINES ST 21,TAMPINES EAST MRT STATION,0.5484125450881492,3,Tampines Mall,0.6261425768730383,3,522201,0.3458325414570294,10,1.134704930817069,0,0.8231463178718627,1,529176,0.336282286385392,6,6,12.835453460434417
211 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.3389483744811593,5,Lot One,0.46626504325654905,3,689812,0.462575716579494,8,1.5939407811951587,0,0.8004004069526751,2,689762,0.09926796455511631,3,6,15.18636800443419
201 TOA PAYOH NTH,BRADDELL MRT STATION,0.3781088213467305,2,HDB Hub,1.0204044869241622,0,310095,0.2700306970041406,8,0.3028932475479812,5,1.09809754865841,0,579806,0.5088934009633208,4,6,5.310673385936208
128 MARSILING RISE,MARSILING MRT STATION,0.7669554373415393,2,Marsiling Mall,0.44539061102255056,3,730182,0.4109594336908121,8,0.4431666552294932,2,0.10872469731871694,2,738927,0.7111066678681894,3,5,17.91054537006118
220 PETIR RD,PENDING LRT STATION,0.2504988652659976,3,Fajar Shopping Centre,1.0677335218252466,0,670205,0.16905722669315418,3,0.3422281019775957,1,0.1816527738715807,6,679676,0.4003740244590736,2,5,12.592668476563185
305D ANCHORVALE LINK,TONGKANG LRT STATION,0.16737845638641308,7,Buangkok Square,0.8179928934955188,2,540351,0.4808889833855134,7,0.8809636644012994,2,1.1175759560275877,0,544969,0.16375762979689726,4,14,11.30606968444768
108 WOODLANDS ST 13,WOODLANDS MRT STATION,0.5491843336684274,3,Marsiling Mall,0.4480947009689685,3,738623,0.4480947009689685,7,0.4533001296895387,2,0.272363049707228,2,739067,0.7273248262197608,4,5,17.75517124809417
331 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.716616022359069,1,West Mall,1.5135107908463337,0,659003,0.2928991531893794,5,1.1322291140982503,0,1.0740162779143603,0,659401,0.18740111429497053,2,4,13.98715049295762
224 BISHAN ST 23,BISHAN MRT STATION,0.8597469888452602,2,Junction 8,0.9433619786762181,2,570279,0.47535533465065366,3,0.57435130160719,2,0.2815596149932683,4,579767,0.5628162594430186,3,7,7.291431465454639
629 YISHUN ST 61,KHATIB MRT STATION,0.5413666853659936,1,Wisteria Mall,0.3958413827585811,1,760849,0.3211702010191849,7,1.07006792716069,0,0.8552829018164513,1,769028,0.314726524455088,3,6,13.940279202662031
146 LOR 2 TOA PAYOH,TOA PAYOH MRT STATION,0.25338369889978957,4,HDB Hub,0.36825114359037797,2,310500,0.19929946411636656,6,0.4245047748321495,4,0.4821861659061001,1,319580,0.3056961475666156,3,6,4.632298653119001
685C WOODLANDS DR 73,ADMIRALTY MRT STATION,0.5468868667519946,1,Admiralty Place,0.4671025633974107,2,730691,0.12552387236426105,7,0.5987307111439658,1,2.052284293358948,0,737942,0.23042476548222965,3,9,17.21179069947121
101 ANG MO KIO AVE 3,MAYFLOWER MRT STATION,0.38250985727040954,1,Broadway Plaza,0.7447355824392093,2,560233,0.4266959772017091,7,0.3394835042817796,4,0.2720764968030851,5,569920,0.17428474192808663,3,6,8.640518753470824
452 YISHUN RING RD,YISHUN MRT STATION,1.4159043614118867,0,Wisteria Mall,0.6492279844242743,1,760414,0.300637571205886,7,0.3331397163642438,1,0.40251833521982183,2,769026,0.5216020277564579,4,6,14.275869923204032
601 JURONG WEST ST 62,PIONEER MRT STATION,0.38510013418096123,2,Pioneer Mall,0.3989336740321667,2,640638,0.391343795735369,6,0.352229779505958,1,0.8408419061383235,2,648368,0.1239648884676563,4,5,17.668390804418877
253 SIMEI ST 1,SIMEI MRT STATION,0.17424133780959625,2,Eastpoint Mall,0.10933354777532936,1,528833,0.10933354777532936,4,0.9819586632234278,1,0.3169666353179722,5,529896,0.18455857225539557,3,7,12.418641521650878
148 MEI LING ST,QUEENSTOWN MRT STATION,0.16965883592821868,1,Anchorpoint,0.6084478042087242,3,140170,0.40516669770443664,4,0.211044721301516,5,1.2968438199758119,0,149303,0.37870635164107824,2,1,5.294110052960534
15 GHIM MOH RD,BUONA VISTA MRT STATION,0.29386909185982246,3,The Star Vista,0.24032368159021794,5,270021,0.10698521943919594,11,0.2063295165904954,3,0.3382614742743917,9,278790,0.9509812497167003,2,1,7.2959662445553395
979A BUANGKOK CRES,TONGKANG LRT STATION,1.3312519241166265,0,Hougang 1,0.41980959323731176,3,530982,0.15606771266777886,8,0.6315875246854769,1,0.4214584145203273,3,534238,0.3084461562622416,4,9,10.006288386430668
167 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.8479917246851557,1,Bedok Point,1.2462097341318379,0,460069,0.1517450320820101,2,0.6597994392621419,1,0.40086671041181016,11,469300,0.28352073340369877,2,3,10.750516160980546
225 SERANGOON AVE 4,SERANGOON MRT STATION,0.7233373470869688,3,NEX,0.7029244506108419,1,550253,0.3091492207645197,3,0.8035704589311043,2,0.2903106255576139,6,556095,0.392425727196527,3,6,7.313700621894316
163 WOODLANDS ST 13,MARSILING MRT STATION,0.05530783818207694,1,Marsiling Mall,0.6590349972355823,1,739044,0.04235969836704013,5,0.647711083062391,1,0.6821326377217911,2,738927,0.09992435346617916,2,4,17.736207318916453
534 JURONG WEST ST 52,LAKESIDE MRT STATION,0.6759879437142072,1,Boon Lay Shopping Centre,0.5962147926641671,1,640503,0.1279404929601253,6,0.16702660933113664,2,0.9976293929716452,1,649295,0.2887686039723091,3,4,16.23394418081209
32 JLN BT HO SWEE,TIONG BAHRU MRT STATION,0.20620040824329378,1,Tiong Bahru Plaza,0.18869988707811125,2,160034,0.1652409615456263,11,0.14861617185058879,6,0.4315698529229577,4,169485,0.44848195880705466,2,5,2.7024291803413334
917 HOUGANG AVE 9,HOUGANG MRT STATION,1.0693229901434154,0,Hougang 1,0.4538159134011119,2,530682,0.29412979984174376,6,0.07420098882404559,1,0.7676769177555726,2,538784,0.36456340974103935,5,7,9.703914666914917
178A RIVERVALE CRES,BAKAU LRT STATION,0.4811109483041568,5,Rivervale Mall,0.6778228341764483,3,820168,0.6926469972930361,4,2.0532517485176,0,0.7209464396975209,1,828867,0.6612117426137252,4,9,12.385716056102247
269 TOH GUAN RD,BUKIT BATOK MRT STATION,0.9438864264705301,3,IMM,0.740636011607133,3,651154,0.6897855612442894,10,0.9057769528313946,1,1.7047496236747908,0,609558,0.5597960795589626,1,6,12.984884383587621
272B JURONG WEST ST 24,BOON LAY MRT STATION,1.3248686890370815,0,Gek Poh Shopping Centre,0.8174741970102422,2,649486,0.2505202822156658,3,1.0601570631768586,0,0.44617450791696084,2,648347,0.3085294552495464,3,6,17.563191609869843
686B CHOA CHU KANG CRES,YEW TEE MRT STATION,0.797380338249286,1,Yew Tee Square,0.7113498543271901,2,689715,0.8434792661603517,3,2.4038900329997057,0,1.7023085783720133,0,688268,0.2814693616903195,2,2,16.87513827664901
266 TAMPINES ST 21,TAMPINES MRT STATION,0.5886475247250665,3,Tampines Mall,0.619542716267738,3,522201,0.349618180061881,11,0.9381450649038575,1,1.0301076920647243,0,529393,0.07989381824520927,6,6,12.719016283880569
412 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.36697208100607237,4,Lot One,0.4562285121084523,3,680410,0.16206954853978073,6,2.1814371193728648,0,1.0535932190426087,0,689905,0.4520624103561711,3,5,15.652392146488172
158 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.9513251530675337,1,Bedok Point,1.3466835056827329,0,460069,0.18037063141253873,2,0.7538307064603593,1,0.39201299907208753,11,469300,0.17778345499749912,1,3,10.73688457109681
439 FAJAR RD,FAJAR LRT STATION,0.16799899371405028,7,Fajar Shopping Centre,0.1233509584912078,4,670445,0.06807000677873336,8,0.6429323440184849,1,1.097821412654598,0,679944,0.3663085029580243,4,4,13.460776836773125
208 JURONG EAST ST 21,JURONG EAST MRT STATION,0.5855928482637279,2,Westgate,0.4732492259182895,4,608532,0.4878403970399539,8,0.775817837091174,1,1.3072771474249223,0,609558,0.5349359204907694,2,4,13.160173963186928
590A MONTREAL LINK,SEMBAWANG MRT STATION,0.7490054848684644,2,Sun Plaza,0.8310629258404305,3,750505,0.4586280026799023,8,0.48987348001989056,1,0.3170633774299576,1,757702,0.48346146731079287,2,6,17.610961277532883
12 CANTONMENT CL,OUTRAM PARK MRT STATION,0.5873732237879596,3,100 AM,0.3810888323794413,2,81005,0.38054711077403336,5,0.4179445772437376,4,0.7498408950578399,4,88256,0.10942779910844233,1,3,2.456004126837722
150 TAMPINES ST 12,TAMPINES MRT STATION,0.3324950649071996,3,Century Square,0.16884020640958614,4,529509,0.1625808126464146,9,0.5080892390543535,2,0.9292789642366248,1,529426,0.11200518743885021,7,4,11.997782484130813
149 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.5846989755101162,1,West Mall,0.5516898981908303,1,650159,0.19785620998440373,9,0.712585142778778,2,1.5815697159109154,0,659163,0.44925723907122767,2,7,13.495799599921737
650B JURONG WEST ST 61,PIONEER MRT STATION,0.12420537441061508,1,Pioneer Mall,0.41940292167996074,1,640638,0.4191851635621445,4,0.3801581360655438,1,0.3849113578037454,1,648368,0.3516870917590332,4,5,18.023816418856317
318 SEMBAWANG VISTA,SEMBAWANG MRT STATION,0.31189047903823836,1,Sun Plaza,0.22402126102616338,2,757713,0.22381940616424767,9,0.4253806122570109,1,1.0854314237671592,0,757715,0.13968014518837582,4,2,17.29830355050184
637 JURONG WEST ST 61,PIONEER MRT STATION,0.44531090439775733,2,Pioneer Mall,0.08962012060116564,3,640638,0.08163479003305096,6,0.07197375451252046,1,0.7229252269957237,1,648368,0.24275861430905868,5,4,17.960947234741642
19 BALAM RD,TAI SENG MRT STATION,0.4515705640359753,4,Paya Lebar Square,1.5082892494998195,0,372018,0.2649355047412866,6,0.39638262222161075,3,0.6866510859996606,2,387621,0.8740564245397541,1,5,5.78129916761632
148 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.17790184007314502,2,The Poiz,0.10668005099968894,1,358361,0.07500293844989012,6,0.9531549283576691,1,0.6554195785604162,3,359337,0.31388538340590216,2,9,4.676274920380273
156 HOUGANG ST 11,SERANGOON MRT STATION,0.7400501498870025,2,Upper Serangoon Shopping Centre,0.13568305940532688,3,531159,0.057441504783406476,9,1.0180561930553478,0,0.16893595819890736,7,536741,0.6362009508803659,1,7,7.247480225331822
580 PASIR RIS ST 53,PASIR RIS MRT STATION,0.31456493862434987,1,White Sands,0.39228768000721304,3,518457,0.40478180540371594,4,0.5334413920192412,1,0.4807683860683726,4,518866,0.1853764677495005,2,6,13.873413870884677
223A COMPASSVALE WALK,RANGGUNG LRT STATION,0.43117663021270347,9,Compass One,0.4972130155702358,3,545078,0.4972130155702358,8,0.833891735554163,1,0.8190742231557275,1,545166,0.2812922880554091,7,10,11.647035901077938
842 SIMS AVE,EUNOS MRT STATION,0.2709964247684836,2,Singpost Centre,0.7561858179952485,4,419728,0.16458777334275299,10,0.39506509682145946,4,0.3918639125745236,2,427072,0.6798674530318531,2,8,6.162697052064537
817 JURONG WEST ST 81,PIONEER MRT STATION,0.8080152163881431,1,Pioneer Mall,0.3704307847876572,2,640638,0.3757648873517507,4,0.4243885999614982,1,0.8584775450343184,2,649223,0.36093469263861017,5,4,18.30516391641148
549 SERANGOON NTH AVE 3,KOVAN MRT STATION,2.0789645986749954,0,Hougang 1,0.9912050616518069,1,552542,0.11712753836407959,5,1.0625291444891107,0,0.6938620972095562,3,555855,0.40986858026319667,1,6,9.046301226604228
962 HOUGANG AVE 9,TONGKANG LRT STATION,1.5271543550508713,0,Hougang 1,0.2545138312292875,2,538692,0.2545138312292875,8,0.5713104987238994,1,0.40509291353487004,3,534238,0.2718007168280718,4,6,9.803499632858571
53 JLN MA'MOR,TOA PAYOH MRT STATION,1.071133276068112,0,HDB Hub,0.9422389437615556,1,321017,0.41352685885973367,10,0.5826895087316922,5,0.9396144022197408,1,327829,0.7406530874622447,2,7,3.910935583312475
668A EDGEFIELD PLAINS,OASIS LRT STATION,0.30384353882140125,6,Oasis Terraces,0.26318196370927205,1,820671,0.08500326730853851,8,0.9157794114342811,1,0.45432767525774426,1,828716,0.13497374186069325,6,6,14.07790676284491
131 JLN BT MERAH,TIONG BAHRU MRT STATION,0.6762688923782247,1,Tiong Bahru Plaza,0.705228475147955,1,160146,0.3909704393784066,9,0.24223256161879783,5,0.45170656602708975,2,169485,0.5091165030925384,3,4,3.0157411463344883
690 JURONG WEST CTRL 1,BOON LAY MRT STATION,0.2935691567937882,1,Jurong Point,0.19177562909641035,2,648886,0.191854377859968,4,0.8113121334024137,1,0.3736024986879929,1,649930,0.7082475168806744,4,6,17.021844983030118
230 COMPASSVALE WALK,BAKAU LRT STATION,0.46241654858990655,7,Rivervale Plaza,0.33963468665096186,3,540118,0.3191687643761755,7,1.1872728664592724,0,0.45547783576510686,1,545166,0.21779405361693038,5,12,11.868774184589496
